area,months,year,unit,value,temp_categoria,source,processed_at
Bolivia (Plurinational State of),April,1983,°C,1.257,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1983,°C,1.1704999999999999,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1983,°C,-0.3408333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1983,°C,0.1743333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1983,°C,0.21483333333333335,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1983,°C,-0.17200000000000001,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1983,°C,-0.002500000000000021,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1983,°C,-0.13400000000000004,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1983,°C,0.7051666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1984,°C,0.04183333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1984,°C,0.14483333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1984,°C,0.5223333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1984,°C,0.32516666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1984,°C,1.0023333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1984,°C,0.18316666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1984,°C,0.7046666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1984,°C,0.09683333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1984,°C,0.38599999999999995,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1984,°C,0.6666666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1984,°C,0.1758333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1984,°C,0.012333333333333326,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1985,°C,0.23233333333333336,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1985,°C,0.2896666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1985,°C,0.8398333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1985,°C,0.6774999999999999,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1985,°C,1.1028333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1985,°C,0.5766666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1985,°C,0.5143333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1985,°C,0.25466666666666665,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1985,°C,0.15716666666666665,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1985,°C,0.5121666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1985,°C,0.24216666666666664,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1985,°C,0.37266666666666665,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1986,°C,0.4553333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1986,°C,0.2598333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1986,°C,0.4676666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1986,°C,0.9608333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1986,°C,0.9731666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1986,°C,1.08,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1986,°C,0.5853333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1986,°C,0.8651666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1986,°C,-0.16233333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1986,°C,-0.0010000000000000009,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1986,°C,0.3371666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1986,°C,0.37866666666666665,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1987,°C,0.45916666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1987,°C,0.4693333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1987,°C,0.5701666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1987,°C,0.8088333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1987,°C,0.5001666666666668,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1987,°C,0.8126666666666668,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1987,°C,1.5161666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1987,°C,0.6568333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1987,°C,0.5908333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1987,°C,0.6581666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1987,°C,0.7174999999999999,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1987,°C,0.47350000000000003,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1988,°C,0.6814999999999999,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1988,°C,0.45116666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1988,°C,0.446,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1988,°C,0.4086666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1988,°C,-0.12383333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1988,°C,0.1575,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1988,°C,-0.24083333333333332,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1988,°C,0.731,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1988,°C,0.5171666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1988,°C,0.5976666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1988,°C,0.6469999999999999,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1988,°C,0.3873333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1989,°C,0.26833333333333337,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1989,°C,0.39799999999999996,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1989,°C,0.1035,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1989,°C,0.278,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1989,°C,-0.054833333333333345,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1989,°C,0.7061666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1989,°C,0.32033333333333336,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1989,°C,0.4691666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1989,°C,-0.07,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1989,°C,0.29016666666666663,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1989,°C,0.2905,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1989,°C,0.19316666666666668,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1990,°C,0.257,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1990,°C,0.13483333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1990,°C,0.9805,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1990,°C,0.9945,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1990,°C,0.7033333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1990,°C,-0.16149999999999998,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1990,°C,-0.37000000000000005,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1990,°C,0.30883333333333335,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1990,°C,-0.0008333333333333271,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1990,°C,0.4691666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1990,°C,0.35433333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1990,°C,0.20950000000000002,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1991,°C,0.4991666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1991,°C,0.4971666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1991,°C,0.7566666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1991,°C,0.8668333333333335,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1991,°C,1.0703333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1991,°C,0.8523333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1991,°C,0.6768333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1991,°C,0.7625000000000001,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1991,°C,0.15333333333333332,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1991,°C,0.23766666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1991,°C,0.07483333333333332,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1991,°C,0.5758333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1992,°C,0.3805,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1992,°C,0.23450000000000001,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1992,°C,0.5983333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1992,°C,0.7915000000000001,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1992,°C,0.9428333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1992,°C,0.859,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1992,°C,-0.32283333333333336,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1992,°C,-0.029333333333333322,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1992,°C,-0.6351666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1992,°C,-0.29783333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1992,°C,-0.36433333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1992,°C,0.2505,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1993,°C,0.20783333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1993,°C,0.17316666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1993,°C,0.6071666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1993,°C,0.7373333333333334,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1993,°C,0.6666666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1993,°C,0.743,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1993,°C,0.33499999999999996,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1993,°C,0.157,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1993,°C,0.2846666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1993,°C,0.727,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1993,°C,0.5958333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1993,°C,0.3345,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1994,°C,0.5341666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1994,°C,0.327,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1994,°C,0.5046666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1994,°C,0.7576666666666667,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1994,°C,1.0305,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1994,°C,1.2075,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1994,°C,0.9265,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1994,°C,1.1296666666666668,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1994,°C,0.8521666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1994,°C,0.5516666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1994,°C,0.5938333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),December,1994,°C,0.5625,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),January,1995,°C,0.5356666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),February,1995,°C,0.44649999999999995,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),March,1995,°C,0.502,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),April,1995,°C,0.39066666666666666,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),May,1995,°C,0.359,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),June,1995,°C,0.9518333333333332,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),July,1995,°C,1.075,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),August,1995,°C,0.7855,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),September,1995,°C,0.7858333333333333,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),October,1995,°C,0.822,frío,csv_historical,2025-10-05 22:05:30
Bolivia (Plurinational State of),November,1995,°C,0.6425,frío,csv_historical,2025-10-05 22:05:30
